Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
TARGET-10-PAPCRU-03A-01D	WXS	45	89560321	0.5024546528813804
TARGET-10-PAPCVI-09A-01D	WXS	9	89560321	0.10049093057627607
TARGET-10-PAPCVR-09A-01D	WXS	54	89560321	0.6029455834576565
TARGET-10-PAPDCS-09A-01D	WXS	13	89560321	0.14515356638795432
TARGET-10-PAPDDA-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PAPDFS-09A-01D	WXS	21	89560321	0.23447883801131084
TARGET-10-PAPDHA-09A-01D	WXS	9	89560321	0.10049093057627607
TARGET-10-PAPDKD-09A-01D	WXS	9	89560321	0.10049093057627607
TARGET-10-PAPDKR-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PAPDLN-09A-01D	WXS	21	89560321	0.23447883801131084
TARGET-10-PAPDMU-09A-01D	WXS	488	89560321	5.448841569024747
TARGET-10-PAPDSW-09A-01D	WXS	461	89560321	5.1473687772959185
TARGET-10-PAPDUV-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PAPDUX-09A-01D	WXS	44	89560321	0.49128899392846076
TARGET-10-PAPDVG-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PAPEJA-09A-01D	WXS	46	89560321	0.5136203118342999
TARGET-10-PAPEJL-09A-01D	WXS	111	89560321	1.2393881437740715
TARGET-10-PAPEJM-09A-01D	WXS	58	89560321	0.6476082192693347
TARGET-10-PAPEJN-09A-01D	WXS	79	89560321	0.8820870572806455
TARGET-10-PAPEMZ-09A-01D	WXS	40	89560321	0.44662635811678253
TARGET-10-PAPERN-09A-01D	WXS	6	89560321	0.06699395371751737
TARGET-10-PAPERU-09A-01D	WXS	24	89560321	0.2679758148700695
TARGET-10-PAPERW-09A-01D	WXS	60	89560321	0.6699395371751738
TARGET-10-PAPESY-09A-01D	WXS	40	89560321	0.44662635811678253
TARGET-10-PAPESZ-09A-01D	WXS	90	89560321	1.0049093057627607
TARGET-10-PAPETC-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PAPEZR-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PAPFAT-09A-01D	WXS	31	89560321	0.34613542754050647
TARGET-10-PAPFBR-09A-01D	WXS	4	89560321	0.04466263581167825
TARGET-10-PAPFBX-09A-01D	WXS	67	89560321	0.7480991498456108
TARGET-10-PAPFFW-09A-01D	WXS	51	89560321	0.5694486065988977
TARGET-10-PAPFHH-09A-01D	WXS	37	89560321	0.41312938125802384
TARGET-10-PAPFHR-09A-01D	WXS	35	89560321	0.3907980633521847
TARGET-10-PAPFHX-09A-01D	WXS	34	89560321	0.37963240439926516
TARGET-10-PAPFIX-09A-01D	WXS	49	89560321	0.5471172886930586
TARGET-10-PAPFKA-09A-01D	WXS	266	89560321	2.9700652814766038
TARGET-10-PAPFNV-09A-01D	WXS	97	89560321	1.0830689184331976
TARGET-10-PAPFPZ-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PAPFTJ-09A-01D	WXS	145	89560321	1.6190205481733366
TARGET-10-PAPFUF-09A-01D	WXS	82	89560321	0.9155840341394041
TARGET-10-PAPFZF-09A-01D	WXS	28	89560321	0.3126384506817478
TARGET-10-PAPFZL-09A-01D	WXS	59	89560321	0.6587738782222542
TARGET-10-PAPFZX-09A-01D	WXS	99	89560321	1.1054002363390367
TARGET-10-PAPGEE-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PAPGFD-09A-01D	WXS	225	89560321	2.5122732644069017
TARGET-10-PAPGKP-09A-01D	WXS	162	89560321	1.8088367503729692
TARGET-10-PAPGLS-09A-01D	WXS	21	89560321	0.23447883801131084
TARGET-10-PAPGMT-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PAPGWN-09A-01D	WXS	30	89560321	0.3349697685875869
TARGET-10-PAPHAM-09A-01D	WXS	15	89560321	0.16748488429379346
TARGET-10-PAPHBW-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PAPHCA-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PAPHDN-09A-01D	WXS	10	89560321	0.11165658952919563
TARGET-10-PAPHDX-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PAPHED-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PAPHHP-09A-01D	WXS	748	89560321	8.351912896783833
TARGET-10-PAPHJF-09A-01D	WXS	204	89560321	2.277794426395591
TARGET-10-PAPHLH-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PAPHNM-09A-01D	WXS	7	89560321	0.07815961267043695
TARGET-10-PAPHNR-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PAPHRV-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PAPHWE-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PAPHYV-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PAPICC-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PAPIEW-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PAPIGD-09A-01D	WXS	42	89560321	0.46895767602262167
TARGET-10-PAPIGV-09A-01D	WXS	169	89560321	1.8869963630434061
TARGET-10-PAPIHH-09A-01D	WXS	407	89560321	4.544423193838262
TARGET-10-PAPIHT-09A-01D	WXS	160	89560321	1.7865054324671301
TARGET-10-PAPIHU-09A-01D	WXS	7	89560321	0.07815961267043695
TARGET-10-PAPIIB-09A-01D	WXS	41	89560321	0.4577920170697021
TARGET-10-PAPIIX-09A-01D	WXS	172	89560321	1.9204933399021649
TARGET-10-PAPIJD-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PAPILF-09A-01D	WXS	10	89560321	0.11165658952919563
TARGET-10-PAPZPZ-09A-01D	WXS	122	89560321	1.3622103922561868
TARGET-10-PAPZRB-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PAPZTD-09A-01D	WXS	231	89560321	2.579267218124419
TARGET-10-PAPZTL-09A-01D	WXS	198	89560321	2.2108004726780734
TARGET-10-PAPZTS-09A-01D	WXS	130	89560321	1.4515356638795431
TARGET-10-PAPZUE-03A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PAPZUW-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PAPZXI-09A-01D	WXS	177	89560321	1.9763216346667627
TARGET-10-PAPZZJ-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARABL-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PARABU-09A-01D	WXS	134	89560321	1.4961982996912215
TARGET-10-PARACE-09A-01D	WXS	213	89560321	2.378285356971867
TARGET-10-PARAFH-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PARAFI-09A-01D	WXS	126	89560321	1.406873028067865
TARGET-10-PARAGW-09A-01D	WXS	159	89560321	1.7753397735142105
TARGET-10-PARAJY-09A-01D	WXS	103	89560321	1.1500628721507151
TARGET-10-PARANN-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PARAPT-09A-01D	WXS	103	89560321	1.1500628721507151
TARGET-10-PARASC-09A-01D	WXS	36	89560321	0.4019637223051043
TARGET-10-PARASN-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARASZ-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARATY-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PARAUE-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARAXH-09A-01D	WXS	112	89560321	1.2505538027269911
TARGET-10-PARAYM-09A-01D	WXS	25	89560321	0.2791414738229891
TARGET-10-PARAZN-09A-01D	WXS	361	89560321	4.030802882003963
TARGET-10-PARBBV-09A-01D	WXS	10	89560321	0.11165658952919563
TARGET-10-PARBCW-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARBDP-09A-01D	WXS	236	89560321	2.6350955128890168
TARGET-10-PARBGG-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARBIX-03A-01D	WXS	15	89560321	0.16748488429379346
TARGET-10-PARBKG-09A-01D	WXS	585	89560321	6.531910487457944
TARGET-10-PARBKP-09A-01D	WXS	484	89560321	5.4041789332130685
TARGET-10-PARBLL-09A-01D	WXS	35	89560321	0.3907980633521847
TARGET-10-PARBLS-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARBND-09A-01D	WXS	24	89560321	0.2679758148700695
TARGET-10-PARBNY-09A-01D	WXS	79	89560321	0.8820870572806455
TARGET-10-PARBPX-09A-01D	WXS	632	89560321	7.056696458245164
TARGET-10-PARBRV-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARBRX-09A-01D	WXS	6	89560321	0.06699395371751737
TARGET-10-PARBSP-09A-01D	WXS	156	89560321	1.741842796655452
TARGET-10-PARBSW-09A-01D	WXS	80	89560321	0.8932527162335651
TARGET-10-PARBTA-09A-01D	WXS	61	89560321	0.6811051961280934
TARGET-10-PARBWN-09A-01D	WXS	13	89560321	0.14515356638795432
TARGET-10-PARBXX-09A-01D	WXS	15	89560321	0.16748488429379346
TARGET-10-PARBYS-09A-01D	WXS	9	89560321	0.10049093057627607
TARGET-10-PARBYU-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PARCAX-09A-01D	WXS	33	89560321	0.3684667454463456
TARGET-10-PARCBE-09A-01D	WXS	54	89560321	0.6029455834576565
TARGET-10-PARCCM-09A-01D	WXS	77	89560321	0.8597557393748064
TARGET-10-PARCDS-09A-01D	WXS	310	89560321	3.4613542754050646
TARGET-10-PARCDV-09A-01D	WXS	289	89560321	3.226875437393754
TARGET-10-PARCDX-09A-01D	WXS	79	89560321	0.8820870572806455
TARGET-10-PARCDZ-09A-01D	WXS	102	89560321	1.1388972131977955
TARGET-10-PARCFM-09A-01D	WXS	152	89560321	1.6971801608437735
TARGET-10-PARCHU-09A-01D	WXS	162	89560321	1.8088367503729692
TARGET-10-PARCKD-09A-01D	WXS	55	89560321	0.614111242410576
TARGET-10-PARCKV-09A-01D	WXS	5	89560321	0.055828294764597816
TARGET-10-PARCLU-09A-01D	WXS	338	89560321	3.7739927260868122
TARGET-10-PARCLW-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARCMG-03A-01D	WXS	6	89560321	0.06699395371751737
TARGET-10-PARCTN-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARCUM-09A-01D	WXS	246	89560321	2.7467521024182124
TARGET-10-PARCUW-09A-01D	WXS	57	89560321	0.6364425603164151
TARGET-10-PARCVB-09A-01D	WXS	39	89560321	0.435460699163863
TARGET-10-PARCVM-03A-01D	WXS	39	89560321	0.435460699163863
TARGET-10-PARCVT-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PARCWB-09A-01D	WXS	24	89560321	0.2679758148700695
TARGET-10-PARCZY-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARDAK-09A-01D	WXS	144	89560321	1.6078548892204172
TARGET-10-PARDBN-09A-01D	WXS	344	89560321	3.8409866798043297
TARGET-10-PARDBT-09A-01D	WXS	93	89560321	1.0384062826215195
TARGET-10-PARDDM-09A-01D	WXS	80	89560321	0.8932527162335651
TARGET-10-PARDDV-09A-01D	WXS	74	89560321	0.8262587625160477
TARGET-10-PARDDW-09A-01D	WXS	180	89560321	2.0098186115255214
TARGET-10-PARDEJ-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PARDEY-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PARDFB-09A-01D	WXS	762	89560321	8.508232122124708
TARGET-10-PARDFH-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PARDFN-09A-01D	WXS	165	89560321	1.842333727231728
TARGET-10-PARDHK-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARDKG-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARDLJ-09A-01D	WXS	138	89560321	1.5408609355028997
TARGET-10-PARDLP-09A-01D	WXS	34	89560321	0.37963240439926516
TARGET-10-PARDLR-09A-01D	WXS	39	89560321	0.435460699163863
TARGET-10-PARDLZ-09A-01D	WXS	246	89560321	2.7467521024182124
TARGET-10-PARDMI-09A-01D	WXS	61	89560321	0.6811051961280934
TARGET-10-PARDRI-09A-01D	WXS	138	89560321	1.5408609355028997
TARGET-10-PARDRS-09A-01D	WXS	55	89560321	0.614111242410576
TARGET-10-PARDSP-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARDST-09A-01D	WXS	222	89560321	2.478776287548143
TARGET-10-PARDUM-09A-01D	WXS	274	89560321	3.0593905530999606
TARGET-10-PARDVD-09A-01D	WXS	246	89560321	2.7467521024182124
TARGET-10-PARDWE-03A-01D	WXS	30	89560321	0.3349697685875869
TARGET-10-PARDWM-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARDXG-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARDXI-03A-01D	WXS	35	89560321	0.3907980633521847
TARGET-10-PARDXS-09A-01D	WXS	24	89560321	0.2679758148700695
TARGET-10-PAREAA-09A-01D	WXS	25	89560321	0.2791414738229891
TARGET-10-PAREAL-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PAREBH-09A-01D	WXS	170	89560321	1.8981620219963258
TARGET-10-PAREEX-09A-01D	WXS	28	89560321	0.3126384506817478
TARGET-10-PAREGC-03A-01D	WXS	173	89560321	1.9316589988550845
TARGET-10-PAREGE-09A-01D	WXS	51	89560321	0.5694486065988977
TARGET-10-PAREGZ-09A-01D	WXS	51	89560321	0.5694486065988977
TARGET-10-PAREHN-09A-01D	WXS	429	89560321	4.790067690802493
TARGET-10-PAREIV-09A-01D	WXS	39	89560321	0.435460699163863
TARGET-10-PAREJA-09A-01D	WXS	55	89560321	0.614111242410576
TARGET-10-PAREJZ-09A-01D	WXS	131	89560321	1.4627013228324628
TARGET-10-PAREKH-09A-01D	WXS	116	89560321	1.2952164385386693
TARGET-10-PAREKM-09A-01D	WXS	99	89560321	1.1054002363390367
TARGET-10-PARENT-09A-01D	WXS	62	89560321	0.6922708550810129
TARGET-10-PARENU-09A-01D	WXS	67	89560321	0.7480991498456108
TARGET-10-PAREPB-09A-01D	WXS	40	89560321	0.44662635811678253
TARGET-10-PAREPF-09A-01D	WXS	87	89560321	0.971412328904002
TARGET-10-PARERM-09A-01D	WXS	195	89560321	2.1773034958193147
TARGET-10-PARERS-09A-01D	WXS	63	89560321	0.7034365140339325
TARGET-10-PARESP-09A-01D	WXS	196	89560321	2.1884691547722346
TARGET-10-PAREST-09A-01D	WXS	74	89560321	0.8262587625160477
TARGET-10-PARETC-09A-01D	WXS	85	89560321	0.9490810109981629
TARGET-10-PARETH-09A-01D	WXS	166	89560321	1.8534993861846476
TARGET-10-PARETV-09A-01D	WXS	48	89560321	0.535951629740139
TARGET-10-PAREUH-09A-01D	WXS	72	89560321	0.8039274446102086
TARGET-10-PAREWM-09A-01D	WXS	26	89560321	0.29030713277590864
TARGET-10-PAREYJ-09A-01D	WXS	64	89560321	0.714602172986852
TARGET-10-PAREYW-09A-01D	WXS	466	89560321	5.203197072060516
TARGET-10-PARFAP-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARFDB-09A-01D	WXS	20	89560321	0.22331317905839126
TARGET-10-PARFDG-09A-01D	WXS	185	89560321	2.065646906290119
TARGET-10-PARFDW-09A-01D	WXS	117	89560321	1.306382097491589
TARGET-10-PARFEH-09A-01D	WXS	13	89560321	0.14515356638795432
TARGET-10-PARFFC-03A-01D	WXS	90	89560321	1.0049093057627607
TARGET-10-PARFHH-09A-01D	WXS	62	89560321	0.6922708550810129
TARGET-10-PARFIH-09A-01D	WXS	122	89560321	1.3622103922561868
TARGET-10-PARFIZ-09A-01D	WXS	82	89560321	0.9155840341394041
TARGET-10-PARFJK-09A-01D	WXS	48	89560321	0.535951629740139
TARGET-10-PARFJM-09A-01D	WXS	179	89560321	1.9986529525726018
TARGET-10-PARFPJ-09A-01D	WXS	28	89560321	0.3126384506817478
TARGET-10-PARFXJ-09A-01D	WXS	21	89560321	0.23447883801131084
TARGET-10-PARGBK-09A-01D	WXS	31	89560321	0.34613542754050647
TARGET-10-PARGBR-09A-01D	WXS	44	89560321	0.49128899392846076
TARGET-10-PARGBT-09A-01D	WXS	180	89560321	2.0098186115255214
TARGET-10-PARGFL-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARGGI-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARGJY-09A-01D	WXS	139	89560321	1.5520265944558194
TARGET-10-PARGKD-09A-01D	WXS	286	89560321	3.193378460534995
TARGET-10-PARGLE-09A-01D	WXS	67	89560321	0.7480991498456108
TARGET-10-PARGLW-09A-01D	WXS	136	89560321	1.5185296175970606
TARGET-10-PARHAN-09A-01D	WXS	105	89560321	1.1723941900565542
TARGET-10-PARHBT-09A-01D	WXS	84	89560321	0.9379153520452433
TARGET-10-PARHES-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARHFF-09A-01D	WXS	43	89560321	0.4801233349755412
TARGET-10-PARHLM-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PARHSD-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PARIBB-09A-01D	WXS	267	89560321	2.981230940429523
TARGET-10-PARIIA-09A-01D	WXS	306	89560321	3.4166916395933864
TARGET-10-PARIYD-09A-01D	WXS	421	89560321	4.700742419179136
TARGET-10-PARIZN-09A-01D	WXS	243	89560321	2.7132551255594537
TARGET-10-PARJAY-09A-01D	WXS	77	89560321	0.8597557393748064
TARGET-10-PARJBB-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARJMY-09A-01D	WXS	15	89560321	0.16748488429379346
TARGET-10-PARJNL-09A-01D	WXS	424	89560321	4.734239396037895
TARGET-10-PARJNR-09A-01D	WXS	143	89560321	1.5966892302674975
TARGET-10-PARJNX-09A-01D	WXS	169	89560321	1.8869963630434061
TARGET-10-PARJPL-09A-01D	WXS	80	89560321	0.8932527162335651
TARGET-10-PARJRT-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PARJWB-09A-01D	WXS	57	89560321	0.6364425603164151
TARGET-10-PARJXW-09A-01D	WXS	26	89560321	0.29030713277590864
TARGET-10-PARJYV-09A-01D	WXS	57	89560321	0.6364425603164151
TARGET-10-PARKEN-03A-01D	WXS	173	89560321	1.9316589988550845
TARGET-10-PARKEU-09A-01D	WXS	61	89560321	0.6811051961280934
TARGET-10-PARKFN-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PARKFU-09A-01D	WXS	28	89560321	0.3126384506817478
TARGET-10-PARKLK-09A-01D	WXS	135	89560321	1.507363958644141
TARGET-10-PARKLL-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARLBP-09A-01D	WXS	25	89560321	0.2791414738229891
TARGET-10-PARLDF-09A-01D	WXS	215	89560321	2.400616674877706
TARGET-10-PARLFI-09A-01D	WXS	222	89560321	2.478776287548143
TARGET-10-PARLJA-09A-01D	WXS	93	89560321	1.0384062826215195
TARGET-10-PARLMI-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARLPB-09A-01D	WXS	409	89560321	4.566754511744102
TARGET-10-PARLSU-09A-01D	WXS	50	89560321	0.5582829476459782
TARGET-10-PARLTX-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PARMFF-09A-01D	WXS	51	89560321	0.5694486065988977
TARGET-10-PARMIH-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PARMKK-09A-01D	WXS	106	89560321	1.1835598490094736
TARGET-10-PARMKM-03A-01D	WXS	104	89560321	1.1612285311036346
TARGET-10-PARMMA-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARMMV-09A-01D	WXS	264	89560321	2.947733963570765
TARGET-10-PARMRF-09A-01D	WXS	115	89560321	1.2840507795857499
TARGET-10-PARMSB-09A-01D	WXS	167	89560321	1.864665045137567
TARGET-10-PARMUC-03A-01D	WXS	107	89560321	1.1947255079623933
TARGET-10-PARMWH-09A-01D	WXS	36	89560321	0.4019637223051043
TARGET-10-PARMWZ-09A-01D	WXS	335	89560321	3.7404957492280535
TARGET-10-PARMYP-09A-01D	WXS	262	89560321	2.9254026456649256
TARGET-10-PARNDB-09A-01D	WXS	13	89560321	0.14515356638795432
TARGET-10-PARNGI-09A-01D	WXS	183	89560321	2.04331558838428
TARGET-10-PARNIZ-09A-01D	WXS	7	89560321	0.07815961267043695
TARGET-10-PARNMV-09A-01D	WXS	68	89560321	0.7592648087985303
TARGET-10-PARNSP-09A-01D	WXS	30	89560321	0.3349697685875869
TARGET-10-PARNSW-09A-01D	WXS	327	89560321	3.651170477604697
TARGET-10-PARNXJ-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARPDP-09A-01D	WXS	431	89560321	4.812399008708332
TARGET-10-PARPET-09A-01D	WXS	127	89560321	1.4180386870207846
TARGET-10-PARPFF-09A-01D	WXS	94	89560321	1.049571941574439
TARGET-10-PARPGJ-09A-01D	WXS	406	89560321	4.533257534885343
TARGET-10-PARPGL-09A-01D	WXS	113	89560321	1.2617194616799106
TARGET-10-PARPGW-09A-01D	WXS	293	89560321	3.271538073205432
TARGET-10-PARPHB-09A-01D	WXS	42	89560321	0.46895767602262167
TARGET-10-PARPPV-09A-01D	WXS	7	89560321	0.07815961267043695
TARGET-10-PARPUL-09A-01D	WXS	29	89560321	0.3238041096346673
TARGET-10-PARPXV-09A-01D	WXS	1001	89560321	11.176824611872483
TARGET-10-PARPYH-09A-01D	WXS	283	89560321	3.1598814836762363
TARGET-10-PARPYJ-09A-01D	WXS	19	89560321	0.2121475201054717
TARGET-10-PARPYS-09A-01D	WXS	200	89560321	2.2331317905839128
TARGET-10-PARPZI-09A-01D	WXS	154	89560321	1.7195114787496129
TARGET-10-PARPZR-09A-01D	WXS	237	89560321	2.6462611718419367
TARGET-10-PARRJV-09A-01D	WXS	505	89560321	5.63865777122438
TARGET-10-PARRMU-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARRSR-09A-01D	WXS	476	89560321	5.314853661589712
TARGET-10-PARRVK-09A-01D	WXS	57	89560321	0.6364425603164151
TARGET-10-PARRYW-09A-01D	WXS	252	89560321	2.81374605613573
TARGET-10-PARSET-09A-01D	WXS	53	89560321	0.5917799245047368
TARGET-10-PARSGM-09A-01D	WXS	40	89560321	0.44662635811678253
TARGET-10-PARSHV-09A-01D	WXS	64	89560321	0.714602172986852
TARGET-10-PARSJG-09A-01D	WXS	87	89560321	0.971412328904002
TARGET-10-PARSJH-09A-01D	WXS	87	89560321	0.971412328904002
TARGET-10-PARSKH-09A-01D	WXS	80	89560321	0.8932527162335651
TARGET-10-PARSKV-09A-01D	WXS	59	89560321	0.6587738782222542
TARGET-10-PARSKY-09A-01D	WXS	68	89560321	0.7592648087985303
TARGET-10-PARSRI-09A-01D	WXS	119	89560321	1.328713415397428
TARGET-10-PARSSV-09A-01D	WXS	80	89560321	0.8932527162335651
TARGET-10-PARSTB-09A-01D	WXS	52	89560321	0.5806142655518173
TARGET-10-PARSUV-09A-01D	WXS	62	89560321	0.6922708550810129
TARGET-10-PARTAK-09A-01D	WXS	65	89560321	0.7257678319397716
TARGET-10-PARTAY-09A-01D	WXS	42	89560321	0.46895767602262167
TARGET-10-PARTBP-09A-01D	WXS	167	89560321	1.864665045137567
TARGET-10-PARTEF-09A-01D	WXS	58	89560321	0.6476082192693347
TARGET-10-PARTGB-09A-01D	WXS	64	89560321	0.714602172986852
TARGET-10-PARTGW-09A-01D	WXS	35	89560321	0.3907980633521847
TARGET-10-PARTID-09A-01D	WXS	84	89560321	0.9379153520452433
TARGET-10-PARTIK-09A-01D	WXS	67	89560321	0.7480991498456108
TARGET-10-PARTJJ-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PARTPW-09A-01D	WXS	434	89560321	4.845895985567091
TARGET-10-PARTSC-09A-01D	WXS	409	89560321	4.566754511744102
TARGET-10-PARTWH-09A-01D	WXS	41	89560321	0.4577920170697021
TARGET-10-PARTZE-09A-01D	WXS	47	89560321	0.5247859707872194
TARGET-10-PARTZJ-09A-01D	WXS	79	89560321	0.8820870572806455
TARGET-10-PARUBN-09A-01D	WXS	92	89560321	1.0272406236685998
TARGET-10-PARUBU-09A-01D	WXS	103	89560321	1.1500628721507151
TARGET-10-PARUBX-09A-01D	WXS	52	89560321	0.5806142655518173
TARGET-10-PARUCI-09A-01D	WXS	52	89560321	0.5806142655518173
TARGET-10-PARUCT-09A-01D	WXS	129	89560321	1.4403700049266237
TARGET-10-PARUEU-09A-01D	WXS	103	89560321	1.1500628721507151
TARGET-10-PARUGV-09A-01D	WXS	50	89560321	0.5582829476459782
TARGET-10-PARUIT-09A-01D	WXS	97	89560321	1.0830689184331976
TARGET-10-PARUKK-09A-01D	WXS	162	89560321	1.8088367503729692
TARGET-10-PARUKW-09A-01D	WXS	58	89560321	0.6476082192693347
TARGET-10-PARURK-09A-01D	WXS	225	89560321	2.5122732644069017
TARGET-10-PARUYE-03A-01D	WXS	82	89560321	0.9155840341394041
TARGET-10-PARUYH-09A-01D	WXS	117	89560321	1.306382097491589
TARGET-10-PARUYU-09A-01D	WXS	99	89560321	1.1054002363390367
TARGET-10-PARVAK-09A-01D	WXS	313	89560321	3.4948512522638233
TARGET-10-PARVBY-09A-01D	WXS	215	89560321	2.400616674877706
TARGET-10-PARVCG-09A-01D	WXS	167	89560321	1.864665045137567
TARGET-10-PARVEI-09A-01D	WXS	90	89560321	1.0049093057627607
TARGET-10-PARVMR-09A-01D	WXS	73	89560321	0.8150931035631281
TARGET-10-PARWDM-09B-01D	WXS	352	89560321	3.930311951427686
TARGET-10-PARWID-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PARWLP-09A-01D	WXS	90	89560321	1.0049093057627607
TARGET-10-PARWMF-09A-01D	WXS	104	89560321	1.1612285311036346
TARGET-10-PARXLS-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARXMV-03A-01D	WXS	25	89560321	0.2791414738229891
TARGET-10-PARYGI-03A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PASFHR-09A-01D	WXS	241	89560321	2.690923807653615
TARGET-10-PASFKA-09A-01D	WXS	271	89560321	3.025893576241202
TARGET-10-PASFLK-09A-01D	WXS	251	89560321	2.8025803971828105
TARGET-10-PASHDV-09A-01D	WXS	94	89560321	1.049571941574439
TARGET-10-PASHNK-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PASHUP-09A-01D	WXS	129	89560321	1.4403700049266237
TARGET-10-PASHXL-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PASIIY-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PASILW-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PASINX-09A-01D	WXS	1050	89560321	11.723941900565542
TARGET-10-PASJLN-09A-01D	WXS	96	89560321	1.071903259480278
TARGET-10-PASJMK-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PASJYI-09A-01D	WXS	83	89560321	0.9267496930923238
TARGET-10-PASKAD-09A-01D	WXS	94	89560321	1.049571941574439
TARGET-10-PASKCL-09B-01D	WXS	327	89560321	3.651170477604697
TARGET-10-PASKSY-09A-01D	WXS	313	89560321	3.4948512522638233
TARGET-10-PASKTG-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PASLAB-09A-01D	WXS	257	89560321	2.869574350900328
TARGET-10-PASMIC-09A-01D	WXS	16	89560321	0.178650543246713
